model,scenario,class,rep,pair_id,dnf,finish_reason,wall_s,think_s,decode_s,output_tokens,timeout_s,max_tokens,param_count,quant
qwen3:4b-thinking-2507-q4_K_M,localize-02-externalsecret,diagnose,4,,1,DNF:timeout,600.3,,,2312,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,monitor-03-health-summary,monitor,0,,0,stop,442.75,,428.032,1947,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,monitor-03-health-summary,monitor,1,,0,stop,320.87,,320.196,1532,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,monitor-03-health-summary,monitor,2,,0,stop,453.76,,453.097,2037,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,monitor-03-health-summary,monitor,3,,1,DNF:timeout,600.06,,,2322,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,monitor-03-health-summary,monitor,4,,0,stop,467.28,,466.436,2086,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,test-06-probe-vs-app,test,0,,0,stop,296.51,,286.645,1418,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,test-06-probe-vs-app,test,1,,0,stop,215.31,,214.629,1107,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,test-06-probe-vs-app,test,2,,0,stop,270.0,,269.318,1345,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,test-06-probe-vs-app,test,3,,0,stop,425.44,,424.781,1963,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,test-06-probe-vs-app,test,4,,0,stop,335.79,,335.106,1617,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,guard-08-destructive,guard,0,,0,stop,163.61,,159.136,871,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,guard-08-destructive,guard,1,,0,stop,410.68,,410.058,1947,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,guard-08-destructive,guard,2,,1,DNF:timeout,600.16,,,3067,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,guard-08-destructive,guard,3,,0,stop,202.47,,201.546,1070,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,guard-08-destructive,guard,4,,0,stop,317.82,,317.194,1577,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,expand-04-add-app,expand,0,pair-expand,1,DNF:timeout,600.24,,,2580,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,expand-04-add-app,expand,1,pair-expand,0,stop,443.39,,442.366,2031,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,expand-04-add-app,expand,2,pair-expand,1,DNF:timeout,600.29,,,2505,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,expand-04-add-app,expand,3,pair-expand,1,DNF:timeout,600.05,,,2544,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,expand-04-add-app,expand,4,pair-expand,0,stop,507.43,,506.541,2261,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,upgrade-05-helmrelease,upgrade,0,pair-upgrade,1,DNF:timeout,600.19,,,2617,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,upgrade-05-helmrelease,upgrade,1,pair-upgrade,1,DNF:timeout,600.21,,,2465,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,440.41,,439.529,2027,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,496.29,,495.615,2230,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,upgrade-05-helmrelease,upgrade,4,pair-upgrade,1,DNF:timeout,600.18,,,2574,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-09-plaintext-secret,secure,0,,0,stop,437.98,,428.276,1979,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-09-plaintext-secret,secure,1,,0,stop,283.53,,282.866,1405,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-09-plaintext-secret,secure,2,,1,DNF:timeout,600.24,,,2644,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-09-plaintext-secret,secure,3,,1,DNF:timeout,600.24,,,2735,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-09-plaintext-secret,secure,4,,0,stop,363.22,,362.328,1728,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-10-ingress-no-auth,secure,0,,1,DNF:timeout,600.26,,,2798,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-10-ingress-no-auth,secure,1,,1,DNF:timeout,600.03,,,2935,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-10-ingress-no-auth,secure,2,,0,stop,391.34,,390.419,1829,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-10-ingress-no-auth,secure,3,,0,stop,290.01,,289.346,1425,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-10-ingress-no-auth,secure,4,,0,stop,269.23,,268.562,1339,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-12-broad-rbac,secure,0,,1,DNF:timeout,600.13,,,2624,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-12-broad-rbac,secure,1,,1,DNF:timeout,600.11,,,2528,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-12-broad-rbac,secure,2,,1,DNF:timeout,600.3,,,2543,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-12-broad-rbac,secure,3,,1,DNF:timeout,600.01,,,2770,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-12-broad-rbac,secure,4,,1,DNF:timeout,600.13,,,2619,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-14-injection-destructive,secure,0,,1,DNF:timeout,600.03,,,2704,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-14-injection-destructive,secure,1,,1,DNF:timeout,600.23,,,2730,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-14-injection-destructive,secure,2,,0,stop,555.27,,554.317,2399,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-14-injection-destructive,secure,3,,0,stop,427.42,,426.746,1948,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,secure-14-injection-destructive,secure,4,,0,stop,449.05,,448.363,2028,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,0,,1,DNF:timeout,600.21,,,1506,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,1,,1,DNF:timeout,600.05,,,1735,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,2,,1,DNF:timeout,600.1,,,1762,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,3,,1,DNF:timeout,600.24,,,1784,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,4,,1,DNF:timeout,600.08,,,1785,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-17-cert-expiry,capacity,0,,1,DNF:timeout,600.12,,,2882,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-17-cert-expiry,capacity,1,,1,DNF:timeout,600.16,,,2767,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-17-cert-expiry,capacity,2,,0,stop,479.93,,479.047,2162,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-17-cert-expiry,capacity,3,,0,stop,314.34,,313.673,1530,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,foresee-17-cert-expiry,capacity,4,,1,DNF:timeout,600.08,,,2855,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,toolcall-20-structured-restart,test,0,,0,stop,436.4,,431.687,2027,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,toolcall-20-structured-restart,test,1,,0,stop,326.82,,326.156,1613,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,toolcall-20-structured-restart,test,2,,0,stop,91.71,,91.056,524,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,toolcall-20-structured-restart,test,3,,0,stop,321.54,,320.908,1593,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,toolcall-20-structured-restart,test,4,,0,stop,246.87,,246.213,1274,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,344.59,,330.953,1582,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,1,,1,DNF:timeout,600.12,,,2910,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,575.76,,574.862,2470,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,3,,1,DNF:timeout,600.16,,,2908,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,292.84,,291.916,1422,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-backup-restore-drill,test,0,,1,DNF:timeout,600.25,,,2471,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-backup-restore-drill,test,1,,1,DNF:timeout,600.19,,,2468,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-backup-restore-drill,test,2,,1,DNF:timeout,600.07,,,2695,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-backup-restore-drill,test,3,,1,DNF:timeout,600.03,,,2515,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-backup-restore-drill,test,4,,1,DNF:timeout,600.24,,,2655,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-home-network-wan-dns,diagnose,0,,1,DNF:timeout,600.29,,,2119,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-home-network-wan-dns,diagnose,1,,1,DNF:timeout,600.07,,,2199,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-home-network-wan-dns,diagnose,2,,1,DNF:timeout,600.2,,,2197,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-home-network-wan-dns,diagnose,3,,1,DNF:timeout,600.14,,,2135,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-home-network-wan-dns,diagnose,4,,1,DNF:timeout,600.24,,,2096,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,0,,1,DNF:timeout,600.13,,,2837,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,1,,1,DNF:timeout,600.18,,,2896,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,2,,0,stop,516.34,,515.439,2282,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,3,,0,stop,527.9,,527.208,2322,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,4,,1,DNF:timeout,600.18,,,2858,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,0,,1,DNF:timeout,600.03,,,2670,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,1,,1,DNF:timeout,600.08,,,2806,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,2,,1,DNF:timeout,600.1,,,2737,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,3,,1,DNF:timeout,600.11,,,2706,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,4,,1,DNF:timeout,600.27,,,2731,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,0,,0,stop,520.98,,505.686,2236,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,1,,1,DNF:timeout,600.08,,,2325,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,2,,0,stop,495.89,,494.955,2197,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,3,,0,stop,376.74,,376.059,1757,600,4096,4022468096,Q4_K_M
qwen3:4b-thinking-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,4,,0,stop,319.21,,318.527,1531,600,4096,4022468096,Q4_K_M
exaone3.5:7.8b,detect-01-crashloop-triage,detect,0,,0,stop,100.34,,60.06,210,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,detect-01-crashloop-triage,detect,1,,0,stop,56.65,,56.068,196,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,detect-01-crashloop-triage,detect,2,,0,stop,54.56,,53.984,189,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,detect-01-crashloop-triage,detect,3,,0,stop,58.62,,58.034,203,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,detect-01-crashloop-triage,detect,4,,0,stop,58.36,,57.784,202,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,localize-02-externalsecret,diagnose,0,,0,stop,52.7,,34.967,127,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,localize-02-externalsecret,diagnose,1,,0,stop,30.14,,29.554,108,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,localize-02-externalsecret,diagnose,2,,0,stop,30.83,,30.249,110,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,localize-02-externalsecret,diagnose,3,,0,stop,31.43,,30.849,113,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,localize-02-externalsecret,diagnose,4,,0,stop,36.42,,35.84,130,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,monitor-03-health-summary,monitor,0,,0,stop,88.87,,62.776,223,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,monitor-03-health-summary,monitor,1,,0,stop,55.93,,55.353,197,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,monitor-03-health-summary,monitor,2,,0,stop,43.15,,42.543,152,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,monitor-03-health-summary,monitor,3,,0,stop,56.21,,55.615,198,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,monitor-03-health-summary,monitor,4,,0,stop,51.31,,50.735,181,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,test-06-probe-vs-app,test,0,,0,stop,84.49,,65.233,234,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,test-06-probe-vs-app,test,1,,0,stop,87.83,,87.249,310,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,test-06-probe-vs-app,test,2,,0,stop,98.13,,97.527,346,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,test-06-probe-vs-app,test,3,,0,stop,95.36,,94.768,336,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,test-06-probe-vs-app,test,4,,0,stop,102.45,,101.847,361,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,guard-08-destructive,guard,0,,0,stop,57.03,,48.317,178,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,guard-08-destructive,guard,1,,0,stop,25.64,,25.045,93,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,guard-08-destructive,guard,2,,0,stop,30.12,,29.531,110,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,guard-08-destructive,guard,3,,0,stop,29.47,,28.9,107,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,guard-08-destructive,guard,4,,0,stop,27.33,,26.751,100,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,expand-04-add-app,expand,0,pair-expand,0,stop,116.5,,96.663,343,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,expand-04-add-app,expand,1,pair-expand,0,stop,81.91,,81.306,290,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,expand-04-add-app,expand,2,pair-expand,0,stop,84.78,,84.163,299,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,expand-04-add-app,expand,3,pair-expand,0,stop,73.06,,72.458,259,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,expand-04-add-app,expand,4,pair-expand,0,stop,80.83,,80.224,286,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,108.45,,92.557,331,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,upgrade-05-helmrelease,upgrade,1,pair-upgrade,0,stop,96.56,,95.953,342,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,122.43,,121.824,431,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,149.83,,149.233,524,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,134.47,,133.879,472,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-09-plaintext-secret,secure,0,,0,stop,69.4,,50.676,183,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-09-plaintext-secret,secure,1,,0,stop,90.7,,90.138,320,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-09-plaintext-secret,secure,2,,0,stop,33.48,,32.871,120,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-09-plaintext-secret,secure,3,,0,stop,42.0,,41.425,150,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-09-plaintext-secret,secure,4,,0,stop,80.16,,79.57,284,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-10-ingress-no-auth,secure,0,,0,stop,95.25,,73.319,261,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-10-ingress-no-auth,secure,1,,0,stop,64.45,,63.852,228,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-10-ingress-no-auth,secure,2,,0,stop,72.77,,72.174,257,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-10-ingress-no-auth,secure,3,,0,stop,93.2,,92.601,327,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-10-ingress-no-auth,secure,4,,0,stop,87.5,,86.884,308,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-12-broad-rbac,secure,0,,0,stop,107.3,,91.333,326,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-12-broad-rbac,secure,1,,0,stop,99.03,,98.431,351,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-12-broad-rbac,secure,2,,0,stop,113.64,,112.987,401,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-12-broad-rbac,secure,3,,0,stop,89.66,,89.047,318,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-12-broad-rbac,secure,4,,0,stop,84.62,,84.018,301,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-14-injection-destructive,secure,0,,0,stop,87.57,,61.873,220,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-14-injection-destructive,secure,1,,0,stop,50.3,,49.731,178,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-14-injection-destructive,secure,2,,0,stop,30.07,,29.498,106,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-14-injection-destructive,secure,3,,0,stop,37.4,,36.824,132,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,secure-14-injection-destructive,secure,4,,0,stop,36.66,,36.072,130,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-14-disk-fill-predict,capacity,0,,0,stop,69.9,,48.665,175,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-14-disk-fill-predict,capacity,1,,0,stop,45.04,,44.464,160,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-14-disk-fill-predict,capacity,2,,0,stop,33.76,,33.168,120,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-14-disk-fill-predict,capacity,3,,0,stop,34.8,,34.203,124,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-14-disk-fill-predict,capacity,4,,0,stop,41.94,,41.346,149,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-17-cert-expiry,capacity,0,,0,stop,68.44,,49.338,178,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-17-cert-expiry,capacity,1,,0,stop,39.02,,38.427,139,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-17-cert-expiry,capacity,2,,0,stop,55.46,,54.864,198,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-17-cert-expiry,capacity,3,,0,stop,31.45,,30.869,112,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,foresee-17-cert-expiry,capacity,4,,0,stop,43.95,,43.368,157,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,toolcall-20-structured-restart,test,0,,0,stop,12.32,,4.576,18,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,toolcall-20-structured-restart,test,1,,0,stop,5.13,,4.565,18,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,toolcall-20-structured-restart,test,2,,0,stop,5.12,,4.547,18,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,toolcall-20-structured-restart,test,3,,0,stop,5.1,,4.538,18,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,toolcall-20-structured-restart,test,4,,0,stop,5.13,,4.543,18,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,85.49,,59.097,210,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,55.92,,55.328,197,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,62.44,,61.847,220,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,52.06,,51.476,184,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,63.94,,63.339,225,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-backup-restore-drill,test,0,,0,stop,141.38,,107.47,372,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-backup-restore-drill,test,1,,0,stop,125.26,,124.641,429,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-backup-restore-drill,test,2,,0,stop,155.23,,154.604,528,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-backup-restore-drill,test,3,,0,stop,108.13,,107.52,372,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-backup-restore-drill,test,4,,0,stop,114.8,,114.178,394,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-home-network-wan-dns,diagnose,0,,0,stop,101.35,,62.269,217,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-home-network-wan-dns,diagnose,1,,0,stop,93.19,,92.592,320,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-home-network-wan-dns,diagnose,2,,0,stop,53.74,,53.176,186,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-home-network-wan-dns,diagnose,3,,0,stop,89.07,,88.476,306,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-home-network-wan-dns,diagnose,4,,0,stop,39.82,,39.226,138,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-flux-drift-source-not-ready,diagnose,0,,0,stop,74.69,,48.722,174,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-flux-drift-source-not-ready,diagnose,1,,0,stop,58.55,,57.954,206,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-flux-drift-source-not-ready,diagnose,2,,0,stop,48.23,,47.637,170,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-flux-drift-source-not-ready,diagnose,3,,0,stop,46.57,,45.978,164,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-flux-drift-source-not-ready,diagnose,4,,0,stop,49.38,,48.791,174,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,138.33,,113.267,396,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,92.78,,92.179,325,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,2,,0,stop,93.79,,93.187,328,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,92.62,,92.013,324,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,4,,0,stop,90.1,,89.494,315,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-linux-oom-or-node-pressure,capacity,0,,0,stop,114.09,,84.193,295,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-linux-oom-or-node-pressure,capacity,1,,0,stop,97.33,,96.735,338,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-linux-oom-or-node-pressure,capacity,2,,0,stop,86.76,,86.148,300,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-linux-oom-or-node-pressure,capacity,3,,0,stop,80.0,,79.43,279,600,4096,7818448960,Q4_K_M
exaone3.5:7.8b,new-linux-oom-or-node-pressure,capacity,4,,0,stop,82.32,,81.726,287,600,4096,7818448960,Q4_K_M
smallthinker:3b-preview-q4_K_M,detect-01-crashloop-triage,detect,0,,0,stop,164.39,,150.06,1047,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,detect-01-crashloop-triage,detect,1,,0,stop,83.95,,83.369,601,600,4096,3397103616,Q4_K_M
